Timestamp,SAB:G1.TNH_V,SAB:G1.L89SSC,SAB:G1.L52BT1,SAB:G1.L52BT2,SAB:G1.L52BD1,SAB:G1.L52BD2,SAB:G1.L52VG1,SAB:G1.L52VG2,SAB:G1.L1X,SAB:G1.L52BN1,SAB:G1.L52BN2,SAB:BOP.A3.LCA54.AA091XH01,SAB:G1.L52TK1,SAB:G1.L52TK2
4/12/2022T 15:45:52,668.0189,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:45:53,668.2032,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:45:54,668.2285,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:45:55,668.2449,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:45:56,668.2612,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:45:57,668.2776,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:45:58,668.293945,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:45:59,668.2879,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:00,668.277161,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:01,668.2664,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:02,668.2557,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:03,668.244934,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:04,668.3142,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:05,668.4167,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:06,668.519165,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:07,668.6217,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:08,668.7242,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:09,668.768066,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:10,668.7707,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:11,668.7733,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:12,668.77594,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:13,668.778564,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:14,668.790161,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:15,668.8106,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:16,668.831,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:17,668.85144,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:18,668.8718,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:19,668.879761,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:20,668.867859,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:21,668.856,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:22,668.8441,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:23,668.8322,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:24,668.829163,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:25,668.8561,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:26,668.883,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:27,668.909851,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:28,668.936768,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:29,668.9547,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:30,668.8976,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:31,668.8404,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:32,668.783264,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:33,668.7261,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:34,668.668945,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:35,668.69,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:36,668.712158,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:37,668.7343,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:38,668.7565,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:39,668.7787,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:40,668.816162,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:41,668.855957,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:42,668.8958,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:43,668.935669,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:44,668.9755,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:45,668.95105,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:46,668.9048,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:47,668.8586,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:48,668.8123,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:49,668.766052,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:50,668.7479,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:51,668.7466,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:52,668.745239,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:53,668.743835,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:54,668.7425,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:55,668.7407,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:56,668.7385,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:57,668.7364,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:58,668.7342,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:46:59,668.732,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:00,668.737732,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:01,668.753967,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:02,668.770264,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:03,668.7865,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:04,668.8028,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:05,668.8098,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:06,668.791565,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:07,668.773254,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:08,668.754944,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:09,668.7367,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:10,668.7267,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:11,668.7649,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:12,668.803162,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:13,668.8414,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:14,668.8796,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:15,668.916565,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:16,668.9075,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:17,668.8984,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:18,668.889343,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:19,668.880249,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:20,668.871155,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:21,668.845337,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:22,668.8179,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:23,668.790344,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:24,668.7629,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:25,668.735352,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:26,668.7499,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:27,668.7759,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:28,668.8018,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:29,668.827759,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:30,668.8537,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:31,668.8684,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:32,668.877441,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:33,668.8865,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:34,668.895569,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:35,668.9046,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:36,668.9096,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:37,668.9113,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:38,668.913,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:39,668.9147,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:40,668.9164,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:41,668.908447,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:42,668.889465,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:43,668.8704,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:44,668.85144,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:45,668.832458,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:46,668.8245,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:47,668.8416,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:48,668.858765,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:49,668.875854,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:50,668.893,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:51,668.906433,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:52,668.904,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:53,668.90155,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:54,668.899048,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:55,668.8966,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:56,668.8941,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:57,668.878662,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:58,668.8588,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:47:59,668.8389,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:00,668.8191,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:01,668.7992,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:02,668.792,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:03,668.792236,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:04,668.7925,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:05,668.7928,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:06,668.793,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:07,668.7917,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:08,668.7888,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:09,668.78595,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:10,668.783,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:11,668.780151,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:12,668.7828,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:13,668.7928,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:14,668.802734,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:15,668.812744,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:16,668.822754,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:17,668.8278,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:18,668.8193,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:19,668.8107,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:20,668.8022,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:21,668.79364,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:22,668.7889,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:23,668.8061,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:24,668.8233,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:25,668.8405,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:26,668.8577,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:27,668.874268,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:28,668.866333,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:29,668.858459,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:30,668.8506,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:31,668.8427,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:32,668.834839,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:33,668.825562,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:34,668.816162,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:35,668.806763,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:36,668.7973,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:37,668.7879,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:38,668.7963,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:39,668.8096,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:40,668.8229,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:41,668.8361,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:42,668.8494,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:43,668.8565,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:44,668.8605,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:45,668.864441,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:46,668.868469,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:47,668.872437,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:48,668.872559,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:49,668.869446,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:50,668.8664,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:51,668.8633,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:52,668.860168,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:53,668.856,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:54,668.8506,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:55,668.845154,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:56,668.8397,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:57,668.834351,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:58,668.8328,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:48:59,668.8401,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:00,668.847351,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:01,668.8547,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:02,668.861938,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:03,668.8658,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:04,668.8547,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:05,668.843567,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:06,668.832458,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:07,668.82135,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:08,668.811035,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:09,668.8122,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:10,668.8134,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:11,668.8146,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:12,668.815735,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:13,668.8169,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:14,668.824341,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:15,668.832153,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:16,668.8399,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:17,668.8477,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:18,668.8555,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:19,668.8515,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:20,668.845,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:21,668.8385,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:22,668.832,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:23,668.825439,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:24,668.82074,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:25,668.8167,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:26,668.8127,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:27,668.8087,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:28,668.8047,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:29,668.8024,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:30,668.8014,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:31,668.800354,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:32,668.7993,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:33,668.7982,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:34,668.80304,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:35,668.813538,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:36,668.824036,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:37,668.834534,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:38,668.845032,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:39,668.8478,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:40,668.8382,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:41,668.828552,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:42,668.819,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:43,668.8094,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:44,668.8037,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:45,668.8114,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:46,668.8191,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:47,668.8268,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:48,668.8345,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:49,668.841736,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:50,668.8452,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:51,668.8487,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:52,668.8522,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:53,668.855652,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:54,668.859131,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:55,668.848938,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:56,668.838562,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:57,668.8282,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:58,668.8178,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:49:59,668.807434,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:00,668.810852,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:01,668.816467,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:02,668.822,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:03,668.8276,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:04,668.8332,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:05,668.837952,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:06,668.8424,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:07,668.846863,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:08,668.8513,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:09,668.8558,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:10,668.8516,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:11,668.8424,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:12,668.8332,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:13,668.824,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:14,668.814758,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:15,668.812439,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:16,668.816833,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:17,668.8212,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:18,668.8256,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:19,668.8301,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:20,668.8346,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:21,668.839233,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:22,668.843933,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:23,668.848633,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:24,668.853333,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:25,668.8555,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:26,668.8511,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:27,668.8466,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:28,668.8421,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:29,668.837646,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:30,668.8333,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:31,668.8301,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:32,668.826843,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:33,668.8236,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:34,668.8204,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:35,668.8172,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:36,668.8183,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:37,668.819336,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:38,668.8204,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:39,668.8214,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:40,668.822449,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:41,668.828552,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:42,668.835144,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:43,668.8417,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:44,668.848267,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:45,668.854858,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:46,668.8488,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:47,668.8394,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:48,668.829956,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:49,668.820557,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:50,668.811157,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:51,668.8091,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:52,668.8107,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:53,668.8123,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:54,668.813965,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:55,668.8156,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:56,668.8185,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:57,668.8224,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:58,668.8263,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:50:59,668.830261,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:00,668.834167,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:01,668.83606,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:02,668.835754,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:03,668.835449,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:04,668.8351,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:05,668.8348,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:06,668.834,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:07,668.832153,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:08,668.8304,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:09,668.828552,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:10,668.8267,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:11,668.825562,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:12,668.827332,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:13,668.829041,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:14,668.8308,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:15,668.8325,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:16,668.834045,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:17,668.8324,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:18,668.8307,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:19,668.829041,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:20,668.8274,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:21,668.8257,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:22,668.8271,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:23,668.8286,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:24,668.8302,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:25,668.8317,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:26,668.8333,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:27,668.8329,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:28,668.8321,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:29,668.831238,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:30,668.830444,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:31,668.829651,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:32,668.8317,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:33,668.835,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:34,668.8383,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:35,668.8417,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:36,668.845,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:37,668.8486,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:38,668.8525,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:39,668.8564,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:40,668.8603,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:41,668.8642,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:42,668.8606,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:43,668.8498,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:44,668.839,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:45,668.8282,1,,1,,1,1,,1,,1,1,,
